date,serial_number,failure,smart_5_raw,smart_187_raw,smart_188_raw,smart_197_raw,smart_198_raw
2016/1/31,Z304L8EC,0,0,0,0,0,0
2016/1/31,Z3025WBY,0,0,0,0,0,0
2016/1/31,S300Z49J,1,0,0,0,0,0
2016/1/31,Z300PBKN,1,0,0,0,24,24
2016/1/31,S300Z78H,1,0,0,0,8,8
2016/1/31,Z3025230,1,1792,0,0,24,24
2016/1/31,Z304JVYC,0,0,0,0,0,0
2016/1/31,Z3025M3T,1,0,0,0,96,96
2016/1/31,Z3025LA7,1,0,2,0,0,0
2016/1/31,Z300PCBK,1,0,0,0,0,0
2016/1/31,Z3025KZX,1,0,0,0,0,0
2016/1/31,W30074QA,1,0,0,0,0,0
2016/1/31,Z300GZDD,1,0,0,0,32,32
2016/1/31,W300935A,1,,,,,
2016/1/31,Z3025Z3Q,1,0,1,0,56,56
2016/1/31,Z3015J07,1,0,2,0,24,24
2016/1/31,Z302BYQQ,1,0,0,0,48,48
2016/2/1,Z3026RDJ,0,0,0,0,0,0
2016/2/1,Z300PCBK,1,0,0,0,0,0
2016/2/1,Z3025KZX,1,0,0,0,0,0
2016/2/1,Z3025LA7,1,0,2,0,0,0
2016/2/1,Z3015J07,1,0,8,0,40,40
2016/2/1,Z3025230,1,1840,0,0,40,40
2016/2/1,Z300GZDD,1,0,0,0,32,32
2016/2/1,Z3026JQP,1,0,4,5,0,0
2016/2/1,Z302BYQQ,1,0,0,0,48,48
2016/2/1,W30074QA,1,0,0,0,0,0
2016/2/1,Z300PBKN,1,0,0,0,24,24
2016/2/1,Z3014KY9,0,0,0,1,0,0
2016/2/1,S300Z78H,1,0,0,0,8,8
2016/2/1,S300Z49J,1,0,0,0,0,0
2016/2/2,S301G67C,0,0,0,0,0,0
2016/2/2,S301GMZA,0,0,0,0,0,0
2016/2/2,Z3029FXD,0,0,0,0,0,0
2016/2/2,Z302A12A,0,0,0,0,0,0
2016/2/2,Z304LA9Z,0,0,0,0,0,0
2016/2/2,W30074QA,1,0,4,0,0,0
2016/2/2,W300935A,1,0,0,0,0,0
2016/2/2,Z3025LA7,1,0,2,0,0,0
2016/2/2,Z305APB1,1,0,0,0,0,0
2016/2/2,Z3025230,1,1840,0,0,40,40
2016/2/2,Z302SQJG,1,0,0,0,0,0
2016/2/2,S300Z78H,1,0,0,0,8,8
2016/2/2,Z3026JQP,1,0,4,5,0,0
2016/2/2,Z30250K3,1,0,0,0,0,0
2016/2/2,Z305AP6Y,0,0,0,0,0,0
2016/2/2,Z3025KZX,1,16,2,0,0,0
2016/2/3,S300Z78H,1,0,0,0,8,8
2016/2/3,Z3015LGW,0,0,0,0,0,0
2016/2/3,W300935A,1,0,1,0,40,40
2016/2/3,Z300PMKL,0,0,0,0,0,0
2016/2/3,Z3025KZX,1,24,3,0,16,16
2016/2/3,Z3026JQP,1,0,4,5,0,0
2016/2/3,Z3025LA7,1,0,2,0,792,792
2016/2/3,Z300GPPY,0,0,0,0,0,0
2016/2/3,Z302SQJG,1,0,0,0,0,0
2016/2/3,S300Z4YN,0,0,0,0,0,0
2016/2/3,Z30250K3,1,0,0,0,0,0
2016/2/3,Z3020D8Z,0,0,0,0,0,0
2016/2/3,Z3026ZQF,0,0,0,0,0,0
2016/2/3,Z305APB1,1,0,0,0,0,0
2016/2/4,Z300MW2F,0,0,0,0,0,0
2016/2/4,Z304LA09,0,0,0,0,0,0
2016/2/4,Z300P96A,0,0,0,0,0,0
2016/2/4,Z304L844,0,0,0,0,0,0
2016/2/4,S300Z6EQ,0,0,0,0,0,0
2016/2/4,Z305APB1,1,0,0,0,16,16
2016/2/4,S300XS9R,0,0,0,0,0,0
2016/2/4,Z304JMCM,0,0,0,0,0,0
2016/2/4,W300SSAJ,1,0,2,0,32,32
2016/2/4,Z300JCQF,0,0,0,0,0,0
2016/2/4,Z30250K3,1,0,0,0,0,0
2016/2/4,Z3023WDN,1,0,1,0,8,8
2016/2/4,Z3026JQP,1,0,4,5,0,0
2016/2/4,Z302SQJG,1,0,0,0,0,0
2016/2/5,Z305APB1,1,0,0,0,16,16
2016/2/5,W300BH2X,0,0,0,0,0,0
2016/2/5,S3010AQN,0,0,0,0,0,0
2016/2/5,S301NXWC,0,0,0,0,0,0
2016/2/5,Z3023WDN,1,0,1,0,8,8
2016/2/5,Z304JLHS,1,0,0,0,8,8
2016/2/5,Z300PLMB,0,0,0,0,0,0
2016/2/5,Z30250K3,1,0,0,0,88,88
2016/2/5,Z300Y3DT,0,0,0,0,0,0
2016/2/5,W300SSAJ,1,0,2,0,32,32
2016/2/5,Z302610J,1,0,0,0,24,24
2016/2/5,Z302SQJG,1,8,2,0,0,0
2016/2/5,S300WFGM,0,0,0,0,0,0
2016/2/5,Z304JFRG,0,0,0,0,0,0
2016/2/5,W300BNZJ,1,24,7,4295032834,16,16
2016/2/6,Z303ZLJR,0,0,0,0,0,0
2016/2/6,W300BNZJ,1,40,7,4295032834,16,16
2016/2/6,Z302610J,1,0,0,0,24,24
2016/2/6,Z300PMJ5,0,0,0,0,0,0
2016/2/6,Z3015LGY,0,0,0,0,0,0
2016/2/6,Z304KC9Q,1,0,0,0,0,0
2016/2/6,Z304JLHS,1,0,0,0,8,8
2016/2/6,W300SSAJ,1,0,2,0,32,32
2016/2/6,Z3023WDN,1,0,1,0,8,8
2016/2/6,Z3014NTY,0,0,0,0,0,0
2016/2/6,Z300C8SK,0,0,0,0,0,0
2016/2/6,S300Z66L,0,0,0,0,0,0
2016/2/6,Z300ZV83,0,0,0,0,0,0
2016/2/7,Z304JLHS,1,0,0,0,8,8
2016/2/7,Z302BMWF,1,0,4,0,0,0
2016/2/7,S300X94W,0,0,0,0,0,0
2016/2/7,Z304KC9Q,1,0,0,0,0,0
2016/2/7,Z302610J,1,0,0,0,24,24
2016/2/7,W300BNZJ,1,56,7,4295032834,16,16
2016/2/7,Z3040LGP,1,0,0,0,0,0
2016/2/7,Z3059HYX,0,0,0,0,0,0
2016/2/7,Z3023WDN,1,0,3,0,8,8
2016/2/7,Z30179DM,0,0,0,0,0,0
2016/2/7,S30112D4,0,0,0,0,0,0
2016/2/7,S301GPB1,0,0,0,0,0,0
2016/2/7,Z302A1A8,1,0,0,0,0,0
2016/2/7,W300SSAJ,1,0,2,0,32,32
2016/2/8,W300JG56,0,0,0,0,0,0
2016/2/8,Z3041DNQ,0,0,0,0,0,0
2016/2/8,Z3029B2C,0,0,0,0,0,0
2016/2/8,S300XE9J,0,0,0,0,0,0
2016/2/8,Z300WJZ0,0,0,0,0,0,0
2016/2/8,Z302A2BA,0,0,0,0,0,0
2016/2/8,Z3016PLW,0,0,0,0,0,0
2016/2/8,Z3025LHF,1,0,0,0,24,24
2016/2/8,Z304JLHS,1,0,1,0,24,24
2016/2/8,Z3040LGP,1,0,0,0,8,8
2016/2/8,Z302BMWF,1,0,4,0,0,0
2016/2/8,Z3015J4N,1,0,0,0,0,0
2016/2/8,Z304KC9Q,1,0,0,0,0,0
2016/2/8,Z304HTAV,1,0,0,0,0,0
2016/2/8,Z302610J,1,0,0,0,24,24
2016/2/8,W300BNZJ,1,208,7,4295032834,40,40
2016/2/8,Z302A1A8,1,0,0,0,0,0
2016/2/8,Z3029FNJ,1,0,0,0,8,8
2016/2/9,Z304HTAV,1,0,0,0,0,0
2016/2/9,Z302A1A8,1,0,0,0,0,0
2016/2/9,Z300WXZR,0,0,0,0,0,0
2016/2/9,Z300P94Z,1,584,2,0,24,24
2016/2/9,S300WPYC,0,0,0,0,0,0
2016/2/9,Z3040LGP,1,0,0,0,8,8
2016/2/9,Z3025LHF,1,0,0,0,24,24
2016/2/9,S301GMCZ,0,0,0,0,0,0
2016/2/9,W300KQAX,0,0,0,0,0,0
2016/2/9,Z304KC9Q,1,0,0,0,0,0
2016/2/9,Z300W60S,1,0,1,0,0,0
2016/2/9,Z3029FNJ,1,0,0,0,8,8
2016/2/9,Z302BMWF,1,0,4,0,0,0
2016/2/9,S300Z6HR,0,0,0,0,0,0
2016/2/9,Z305D20N,0,0,0,0,0,0
2016/2/9,Z305D2QG,0,0,0,0,0,0
2016/2/9,S300YSEV,0,0,0,0,0,0
2016/2/9,Z3015J4N,1,0,0,0,0,0
2016/2/10,Z3029FNJ,1,0,0,0,8,8
2016/2/10,Z300P94Z,1,608,2,0,24,24
2016/2/10,Z3040LGP,1,0,0,0,128,128
2016/2/10,Z3025LHF,1,0,0,0,24,24
2016/2/10,Z304JRP1,0,0,0,0,0,0
2016/2/10,Z302A1A8,1,0,0,0,0,0
2016/2/10,Z3059KBQ,0,0,0,0,0,0
2016/2/10,W300JN4V,0,0,0,0,0,0
2016/2/10,Z304HTAV,1,0,0,0,0,0
2016/2/10,Z300W60S,1,0,1,0,0,0
2016/2/10,Z3015J4N,1,0,0,0,0,0
2016/2/10,Z302FEP7,0,0,0,3,0,0
2016/2/10,Z302BMWF,1,0,4,0,0,0
2016/2/10,Z300XCXR,0,0,0,0,0,0
2016/2/10,Z3025KK6,0,0,0,0,0,0
2016/2/11,Z300P94Z,1,1416,2,0,40,40
2016/2/11,Z3025LHF,1,0,0,0,56,56
2016/2/11,Z300T8HH,1,0,0,0,8,8
2016/2/11,Z304HTAV,1,0,0,0,0,0
2016/2/11,Z3025W97,0,0,0,0,0,0
2016/2/11,Z3023WW0,0,0,0,0,0,0
2016/2/11,S30117CQ,0,0,0,0,0,0
2016/2/11,Z300W60S,1,0,1,0,0,0
2016/2/11,Z3029FNJ,1,0,0,0,16,16
2016/2/11,Z3015J4N,1,0,0,0,0,0
2016/2/11,Z304L91W,0,0,0,0,0,0
2016/2/11,Z30242SZ,1,0,0,0,0,0
2016/2/11,Z302B0H0,0,0,0,0,0,0
2016/2/11,Z3051ZGV,0,0,0,0,0,0
2016/2/11,Z305CTZ2,0,0,0,0,0,0
2016/2/11,Z300W96V,0,0,0,0,0,0
2016/2/11,Z3025MBS,0,0,0,0,0,0
2016/2/11,Z3024VXJ,0,0,0,0,0,0
2016/2/11,Z3039HST,0,0,0,0,0,0
2016/2/11,Z304AESX,1,0,1,0,0,0
2016/2/11,Z3023XMA,0,0,0,0,0,0
2016/2/12,Z300W60S,1,0,2,0,48,48
2016/2/12,Z300GPCR,0,0,0,0,0,0
2016/2/12,Z300P94Z,1,1544,2,0,40,40
2016/2/12,Z300T8HH,1,0,0,0,8,8
2016/2/12,Z300VGKS,1,0,0,0,24,24
2016/2/12,Z300PB01,0,0,0,0,0,0
2016/2/12,Z3025XZP,1,8,9,0,0,0
2016/2/12,Z303H7L6,1,0,2,0,0,0
2016/2/12,S300Y4SR,1,0,0,0,8,8
2016/2/12,Z30242SZ,1,0,0,0,0,0
2016/2/12,Z304AESX,1,0,1,0,0,0
2016/2/12,Z3014P25,0,0,0,0,0,0
2016/2/12,S300VD8H,0,0,0,0,0,0
2016/2/13,W300L058,0,0,0,0,0,0
2016/2/13,Z300VGKS,1,0,0,0,24,24
2016/2/13,Z304JLJD,1,0,0,0,0,0
2016/2/13,Z303H7L6,1,0,2,0,0,0
2016/2/13,Z304LA2D,0,0,0,0,0,0
2016/2/13,Z30149XG,0,0,0,0,0,0
2016/2/13,Z30242SZ,1,0,0,0,0,0
2016/2/13,Z304AESX,1,0,1,0,0,0
2016/2/13,S300Z662,0,0,0,0,0,0
2016/2/13,Z300KEPM,0,0,0,0,0,0
2016/2/13,Z300E2D4,1,0,0,0,24,24
2016/2/13,Z300ZSJP,1,6640,0,0,16,16
2016/2/13,Z304K3X2,0,0,0,0,0,0
2016/2/13,Z305D4XB,0,0,0,0,0,0
2016/2/13,S300Y4SR,1,0,0,0,8,8
2016/2/13,Z300T8HH,1,0,0,0,8,8
2016/2/13,W300DYCC,0,0,0,0,0,0
2016/2/13,Z300X8K8,0,0,0,0,0,0
2016/2/13,Z3025XZP,1,8,9,0,0,0
2016/2/14,Z30242SZ,1,0,0,0,16,16
2016/2/14,Z303H7L6,1,0,4,0,0,0
2016/2/14,Z304AESX,1,0,2,0,0,0
2016/2/14,Z300PJQH,1,0,0,1,8,8
2016/2/14,Z3025LGR,1,0,0,0,0,0
2016/2/14,Z300YLV6,0,0,0,0,0,0
2016/2/14,Z3025XZP,1,8,10,0,0,0
2016/2/14,Z300E2D4,1,0,0,0,24,24
2016/2/14,Z300T8HH,1,32,0,0,8,8
2016/2/14,S300Y4SR,1,0,6,0,0,0
2016/2/14,Z300MY10,0,0,0,0,0,0
2016/2/14,Z300ZSJP,1,8512,0,0,24,24
2016/2/14,Z305AQG5,0,0,0,0,0,0
2016/2/14,Z304JLJD,1,0,0,0,0,0
2016/2/14,Z302591C,0,0,0,0,0,0
2016/2/14,Z300VGKS,1,0,0,0,56,56
2016/2/15,Z304JLJD,1,0,0,0,0,0
2016/2/15,Z300E2D4,1,0,0,0,56,56
2016/2/15,S3006MER,0,0,0,4295032880,0,0
2016/2/15,S301146T,0,0,0,0,0,0
2016/2/15,Z3025LGR,1,0,0,0,0,0
2016/2/15,Z300VGKS,1,0,0,0,64,64
2016/2/15,Z303WXTN,1,0,0,0,0,0
2016/2/15,Z3025XZP,1,8,10,0,0,0
2016/2/15,W300BDYL,1,0,0,0,0,0
2016/2/15,Z303H7L6,1,0,4,0,0,0
2016/2/15,Z300ZSJP,1,8704,0,0,24,24
2016/2/15,Z304GEJT,0,0,0,0,0,0
2016/2/15,Z300PJQH,1,0,0,1,8,8
2016/2/15,Z305B76C,0,0,0,0,0,0
2016/2/15,Z300W7QN,0,0,0,0,0,0
2016/2/15,S300Y4SR,1,0,6,0,0,0
2016/2/15,Z300ZV84,0,0,0,0,0,0
2016/2/15,Z30148PN,0,0,0,0,0,0
2016/2/15,Z304L8QG,0,0,0,0,0,0
2016/2/15,Z305AKK2,0,0,0,0,0,0
2016/2/15,Z3011WL5,0,0,0,0,0,0
2016/2/16,Z300GZ06,1,0,0,0,8,8
2016/2/16,W3006D3W,0,0,0,0,0,0
2016/2/16,Z300E2D4,1,0,0,0,48,48
2016/2/16,Z300ZSJP,1,10040,0,0,40,40
2016/2/16,Z302517Z,0,0,0,0,0,0
2016/2/16,Z300K1TG,0,0,0,0,0,0
2016/2/16,Z30259D3,0,0,0,1,0,0
2016/2/16,S300ZSL3,0,0,0,0,0,0
2016/2/16,Z302F381,0,0,0,0,0,0
2016/2/16,Z302FZLY,0,0,0,0,0,0
2016/2/16,Z3025LR7,1,0,0,0,0,0
2016/2/16,S3008D3H,0,0,0,0,0,0
2016/2/16,Z3025LGR,1,0,0,0,0,0
2016/2/16,Z3014NGF,0,0,0,0,0,0
2016/2/16,Z300YV4F,0,0,0,0,0,0
2016/2/16,W300AS8S,1,0,0,0,24,24
2016/2/16,Z303WXTN,1,0,0,0,0,0
2016/2/16,Z3014NYV,0,0,0,0,0,0
2016/2/16,S300Z4FH,1,0,0,0,0,0
2016/2/16,Z304HW1E,0,0,0,0,0,0
2016/2/16,W300BDYL,1,0,0,0,0,0
2016/2/16,Z304JLJD,1,0,0,0,0,0
2016/2/16,Z300PJQH,1,0,0,1,8,8
2016/2/17,Z304L8J9,0,0,0,0,0,0
2016/2/17,W300BDYL,1,0,0,0,0,0
2016/2/17,Z3042A02,0,0,0,0,0,0
2016/2/17,Z304HT2E,0,0,0,0,0,0
2016/2/17,Z302516H,0,0,0,0,0,0
2016/2/17,S300WS3F,0,0,0,0,0,0
2016/2/17,Z3015EHZ,0,0,5,0,0,0
2016/2/17,S301N8MT,0,0,0,0,0,0
2016/2/17,Z303WXTN,1,0,0,0,0,0
2016/2/17,W300AS8S,1,0,0,0,32,32
2016/2/17,Z3025LGR,1,16,2,0,16,16
2016/2/17,S300Z4FH,1,0,0,0,0,0
2016/2/17,Z300PJQH,1,0,6,1,0,0
2016/2/17,Z300GZ06,1,0,0,0,8,8
2016/2/17,Z3025LR7,1,0,0,0,0,0
2016/2/18,S3010M2C,0,0,0,0,0,0
2016/2/18,Z300GPCC,0,0,0,0,0,0
2016/2/18,S300Z4FH,1,0,0,0,0,0
2016/2/18,Z305CL6B,0,0,0,0,0,0
2016/2/18,Z303WXTN,1,0,0,0,0,0
2016/2/18,W300BDYL,1,0,0,0,0,0
2016/2/18,W300AS8S,1,0,0,0,32,32
2016/2/18,Z3025LR7,1,0,0,0,576,576
2016/2/18,Z300TDCP,0,0,0,0,0,0
2016/2/18,Z304HKG2,0,0,0,0,0,0
2016/2/18,Z300GZ06,1,0,0,0,8,8
2016/2/18,Z300GQ9R,1,0,0,0,0,0
2016/2/19,Z300GQ9R,1,0,0,0,0,0
2016/2/19,W300AS8S,1,0,0,0,32,32
2016/2/19,Z3014NES,0,0,0,0,0,0
2016/2/19,Z302AL95,1,0,0,0,0,0
2016/2/19,Z3025LR7,1,0,0,0,640,640
2016/2/19,Z300GZ06,1,0,0,0,40,40
2016/2/19,S300Z4FH,1,0,0,0,0,0
2016/2/19,Z3042XAC,0,0,0,0,0,0
2016/2/19,Z304KBNW,0,0,0,0,0,0
2016/2/19,Z300XQ5K,0,16,26,1,0,0
2016/2/19,Z3015H5W,0,0,0,0,0,0
2016/2/20,Z3015ETB,1,3368,0,0,16,16
2016/2/20,Z3012XC9,0,0,0,0,0,0
2016/2/20,Z304XN5C,0,0,0,0,0,0
2016/2/20,Z300MJYF,1,58,0,0,6,6
2016/2/20,Z300GQ9R,1,0,0,0,0,0
2016/2/20,Z302AL95,1,0,0,0,0,0
2016/2/20,Z300KH7L,1,0,0,4295032837,16,16
2016/2/20,W300HHG5,1,10,0,0,30,30
2016/2/20,S301NDFY,0,0,0,0,0,0
2016/2/20,Z304JKG7,0,0,0,0,0,0
2016/2/20,Z3014PLD,0,0,0,0,0,0
2016/2/20,Z302FZHL,0,0,0,0,0,0
2016/2/20,Z30251PH,0,0,0,0,0,0
2016/2/20,Z300WXPA,0,0,0,0,0,0
2016/2/20,Z3015DCK,1,0,0,0,0,0
2016/2/20,Z300MQCW,0,0,0,0,0,0
2016/2/20,W300GHST,0,0,0,0,0,0
2016/2/20,Z303XYYR,0,0,0,0,0,0
2016/2/21,Z302FZHL,0,0,0,0,0,0
2016/2/21,Z302AL95,1,0,0,0,0,0
2016/2/21,Z3015ETB,1,3368,0,0,16,16
2016/2/21,W300HHG5,1,10,0,0,30,30
2016/2/21,Z3026989,1,0,0,0,0,0
2016/2/21,Z300KH7L,1,0,0,4295032837,16,16
2016/2/21,Z3015DCK,1,0,0,0,0,0
2016/2/21,Z300GQ9R,1,0,0,0,0,0
2016/2/21,Z300MJYF,1,58,0,0,6,6
2016/2/21,Z305GWF5,0,0,0,0,0,0
2016/2/21,Z3012X9V,0,0,0,0,0,0
2016/2/21,S30117RQ,0,0,0,0,0,0
2016/2/21,Z300DZZB,0,0,0,0,0,0
2016/2/21,Z305DVP8,0,0,0,0,0,0
2016/2/21,Z3040E4Z,0,0,0,0,0,0
2016/2/21,S301NGX3,0,0,0,0,0,0
2016/2/21,Z30546N6,0,0,0,0,0,0
2016/2/22,Z3026989,1,0,0,0,0,0
2016/2/22,S300YQTN,0,0,0,0,0,0
2016/2/22,Z300MJYF,1,58,0,0,6,6
2016/2/22,Z300KH7L,1,0,0,4295032837,16,16
2016/2/22,Z3015DCK,1,0,0,0,0,0
2016/2/22,W300HHG5,1,10,0,0,30,30
2016/2/22,Z3015ETB,1,3368,0,0,16,16
2016/2/22,Z3025Q3T,1,0,0,0,0,0
2016/2/22,Z302AL95,1,0,0,0,0,0
2016/2/22,Z302SYHV,0,0,0,0,0,0
2016/2/22,Z3029FCC,0,0,0,0,0,0
2016/2/22,Z304L9LM,0,0,0,0,0,0
2016/2/22,Z300V2E9,1,0,0,0,8,8
2016/2/22,Z30252D9,0,0,0,0,0,0
2016/2/22,Z305D2MX,0,0,0,0,0,0
2016/2/22,S3010ME1,0,0,0,0,0,0
2016/2/23,Z300ZSDZ,0,0,0,0,0,0
2016/2/23,W3005MSA,1,0,0,0,24,24
2016/2/23,Z300KH7L,1,0,0,4295032837,32,32
2016/2/23,S300ZQPG,1,0,0,0,0,0
2016/2/23,Z3015ETB,1,3368,0,0,16,16
2016/2/23,Z3026989,1,0,0,0,0,0
2016/2/23,Z3025Q3T,1,0,0,0,0,0
2016/2/23,Z300KJ77,1,0,0,0,0,0
2016/2/23,Z300MJYF,1,58,0,0,6,6
2016/2/23,Z3015DCK,1,0,0,0,0,0
2016/2/23,Z305D4NB,1,0,0,0,0,0
2016/2/23,Z3016MGJ,1,0,0,0,32,32
2016/2/23,Z305CB51,0,0,0,0,0,0
2016/2/23,Z304LA2V,0,0,0,0,0,0
2016/2/23,S301GRYP,0,0,0,0,0,0
2016/2/23,S300Z74R,0,0,0,0,0,0
2016/2/23,Z304J6PK,0,0,0,0,0,0
2016/2/23,Z300XFTB,0,0,0,0,0,0
2016/2/23,Z302SWY8,0,0,0,0,0,0
2016/2/23,W300BRYJ,0,0,0,0,0,0
2016/2/23,Z300V2E9,1,0,0,0,8,8
2016/2/23,W300HHG5,1,10,0,0,30,30
2016/2/24,Z3026PJH,0,0,0,0,0,0
2016/2/24,Z305EQQM,0,0,0,0,0,0
2016/2/24,Z305GXFW,0,0,0,0,0,0
2016/2/24,Z304HSJ8,0,0,0,0,0,0
2016/2/24,W3005MSA,1,0,0,0,24,24
2016/2/24,S301M88K,0,0,0,0,0,0
2016/2/24,W300JTKT,0,0,0,0,0,0
2016/2/24,Z3016MGJ,1,0,0,0,32,32
2016/2/24,Z305GVYL,0,0,0,0,0,0
2016/2/24,Z305D4NB,1,0,0,0,0,0
2016/2/24,Z3014B5C,0,0,0,0,0,0
2016/2/24,Z300KJ77,1,0,0,0,0,0
2016/2/24,S300ZQPG,1,0,0,0,0,0
2016/2/24,Z300V2E9,1,0,0,0,8,8
2016/2/24,Z3026989,1,0,0,0,0,0
2016/2/24,Z3025Q3T,1,0,0,0,0,0
2016/2/24,Z300N1DZ,1,0,0,0,24,24
2016/2/25,Z3016MGJ,1,0,0,0,40,40
2016/2/25,S301172Q,0,0,0,0,0,0
2016/2/25,W3006ABR,0,0,0,0,0,0
2016/2/25,S301NBST,0,0,0,0,0,0
2016/2/25,Z3015L0Y,0,0,0,0,8,8
2016/2/25,Z3015V3X,0,0,0,2,0,0
2016/2/25,S300Z5ZE,0,0,0,0,0,0
2016/2/25,Z3023F8Z,0,0,0,0,0,0
2016/2/25,Z305D50A,0,0,0,0,0,0
2016/2/25,Z302EQRV,0,0,0,0,0,0
2016/2/25,Z305D4NB,1,0,0,0,0,0
2016/2/25,Z300KJ77,1,0,0,0,0,0
2016/2/25,Z300VZCF,1,0,0,0,0,0
2016/2/25,Z300N1DZ,1,0,0,0,24,24
2016/2/25,Z3015HLP,1,0,0,0,0,0
2016/2/25,Z3025Q3T,1,8,1,0,8,8
2016/2/25,W3005MSA,1,0,0,0,32,32
2016/2/25,Z3025Q7E,1,0,0,0,16,16
2016/2/25,Z3011WB5,0,0,0,1,0,0
2016/2/25,Z304JLNS,0,0,0,0,0,0
2016/2/25,Z30149W7,1,0,0,0,0,0
2016/2/25,S300ZQPG,1,0,0,0,0,0
2016/2/25,Z300V2E9,1,0,0,0,8,8
2016/2/26,Z304HSDQ,0,0,0,0,0,0
2016/2/26,Z3040Q89,0,0,0,0,0,0
2016/2/26,S300XRNS,0,0,0,0,0,0
2016/2/26,Z3024PGW,0,0,0,0,0,0
2016/2/26,S301KX66,0,0,0,0,0,0
2016/2/26,Z302E7RN,0,0,0,0,0,0
2016/2/26,W300J3AP,0,8,1,0,0,0
2016/2/26,S300E838,0,0,0,0,0,0
2016/2/26,W300T0SV,0,0,0,0,0,0
2016/2/26,Z3025Q7E,1,0,57,0,0,0
2016/2/26,W3005MSA,1,0,0,0,32,32
2016/2/26,Z3015HLP,1,0,0,0,0,0
2016/2/26,S30087PK,0,0,0,0,0,0
2016/2/26,Z30149W7,1,0,0,0,0,0
2016/2/26,S300ZQPG,1,0,18,0,8,8
2016/2/26,Z300KJ77,1,0,0,0,0,0
2016/2/26,Z300N1DZ,1,0,0,0,24,24
2016/2/26,Z302CZK8,1,0,0,1,0,0
2016/2/26,Z303YV8G,1,0,1,1,0,0
2016/2/26,Z305D4NB,1,0,0,0,0,0
2016/2/26,Z3016MGJ,1,0,0,0,40,40
2016/2/26,Z302AJGA,0,0,0,0,0,0
2016/2/26,Z300VZCF,1,0,0,0,0,0
2016/2/27,S3010V7P,0,0,0,0,0,0
2016/2/27,S300Z5BM,0,0,0,0,0,0
2016/2/27,Z300GQ2D,0,0,0,0,0,0
2016/2/27,Z304KCHG,0,0,0,0,0,0
2016/2/27,S300XRY2,0,0,0,0,0,0
2016/2/27,Z3025PGG,0,0,0,0,0,0
2016/2/27,Z301NQ7L,0,0,0,0,0,0
2016/2/27,Z3029H0P,0,0,0,0,0,0
2016/2/27,S301172J,0,0,0,0,0,0
2016/2/27,Z30149R1,0,0,0,0,0,0
2016/2/27,Z303YV8G,1,0,1,1,0,0
2016/2/27,Z302CZK8,1,0,0,1,0,0
2016/2/27,Z300VZCF,1,0,0,0,0,0
2016/2/27,S30116PR,0,0,0,0,0,0
2016/2/27,Z300N1DZ,1,0,0,0,24,24
2016/2/27,Z3015HLP,1,0,0,0,0,0
2016/2/27,Z3025Q7E,1,0,57,0,672,672
2016/2/27,Z30149W7,1,0,0,0,0,0
2016/2/27,Z300K9MG,1,0,0,0,0,0
2016/2/28,S300Z44E,0,0,0,0,0,0
2016/2/28,S300XE6M,0,0,0,0,0,0
2016/2/28,Z300WKKJ,1,0,0,0,0,0
2016/2/28,Z303YV8G,1,0,1,1,0,0
2016/2/28,Z300MXD5,0,0,0,6,0,0
2016/2/28,W3003N9X,0,0,0,0,0,0
2016/2/28,Z300VZCF,1,0,0,0,0,0
2016/2/28,Z305AE2V,0,0,0,0,0,0
2016/2/28,Z30149W7,1,0,0,0,0,0
2016/2/28,Z3015HLP,1,0,0,0,0,0
2016/2/28,Z300K9MG,1,0,0,0,0,0
2016/2/28,Z3025Q7E,1,0,57,0,672,672
2016/2/28,Z302CZK8,1,0,0,1,0,0
2016/2/29,Z30250HS,1,0,0,0,16,16
2016/2/29,Z302CZK8,1,0,0,1,0,0
2016/2/29,Z300WKKJ,1,0,0,0,0,0
2016/2/29,Z30251KF,1,0,1,0,16,16
2016/2/29,Z303YV8G,1,0,1,1,0,0
2016/2/29,S300Z5D8,0,0,0,0,0,0
2016/2/29,Z305B70X,0,0,0,0,0,0
2016/2/29,Z300K9MG,1,0,0,0,0,0
2016/2/29,Z304JLT3,0,0,0,0,0,0
2016/2/29,Z304HRXK,1,0,0,0,0,0
2016/2/29,Z302D5PB,0,0,0,6,0,0
2016/2/29,Z30259FH,0,0,0,0,0,0
2016/3/1,S300XQ9V,0,0,1,0,0,0
2016/3/1,Z300SE8B,1,0,7,1,24,24
2016/3/1,Z30251KF,1,0,1,0,16,16
2016/3/1,Z304HRXK,1,0,0,0,0,0
2016/3/1,Z304HKT9,0,0,0,0,0,0
2016/3/1,Z302BVHP,0,0,0,0,0,0
2016/3/1,Z300K9MG,1,0,0,0,464,464
2016/3/1,Z302BYDV,1,0,0,2,0,0
2016/3/1,Z3029ACP,1,0,1,2,0,0
2016/3/1,Z304HSM6,0,0,0,0,0,0
2016/3/1,Z30250HS,1,0,0,0,24,24
2016/3/1,Z3059ELF,1,0,0,0,0,0
2016/3/1,Z304SJN2,0,0,0,0,0,0
2016/3/1,Z3014L7L,0,0,0,1,0,0
2016/3/1,Z300WKKJ,1,0,0,0,0,0
2016/3/2,S30112F6,0,0,0,0,0,0
2016/3/2,S300Z64R,0,0,0,0,0,0
2016/3/2,Z3029ACP,1,0,1,2,0,0
2016/3/2,Z302CZNG,0,0,0,0,0,0
2016/3/2,Z302BYDV,1,0,0,2,0,0
2016/3/2,Z3059ELF,1,0,1,0,0,0
